,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
49,8yLc33AAXB9-xn7OG4Firw,Taco Bell,2787 London Groveport Rd,Grove City,OH,43123,39.839323,-83.079495,2.0,14,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'formal'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'DriveThru': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'Caters': 'False', 'WiFi': ""'no'"", 'Alcohol': ""'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Tacos, Breakfast & Brunch, Tex-Mex, Mexican, Fast Food","{'Monday': '7:0-1:0', 'Tuesday': '7:0-1:0', 'Wednesday': '7:0-1:0', 'Thursday': '7:0-1:0', 'Friday': '7:0-3:0', 'Saturday': '7:0-3:0', 'Sunday': '7:0-1:0'}"
50,FfBb8LED4sZptpKQnp8ODQ,Baja Fresh,12286 SW Scholls Ferry Rd,Tigard,OR,97223,45.442747,-122.800889,3.0,47,1,"{'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""'average'"", 'Caters': 'True', 'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'ByAppointmentOnly': 'False'}","Mexican, Restaurants, Fast Food, Tex-Mex","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
51,9b798mfNT8UoH1dAItHZzA,Chick-fil-A,755 Battery Ave SE,Atlanta,GA,30339,33.890648,-84.466878,2.5,7,1,"{'RestaurantsPriceRange2': '1', 'DriveThru': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Fast Food",
52,aoH2NWs312ES--8bJTDJEw,McDonald's,127 Broadway,Saugus,MA,01906,42.4957023,-71.0167222,3.0,27,1,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""'none'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'DriveThru': 'True'}","Coffee & Tea, Fast Food, Restaurants, Food, Burgers","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-23:0'}"
53,tCZoMAPrsdHcNHUhRkeQUg,Turkey Lake Service Station,4110 Florida's Tpke,Orlando,FL,32835,28.5145791645,-81.4992641627,3.5,30,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Automotive, Gas Stations, Event Planning & Services, Hotels & Travel, Restaurants, Hotels, Rest Stops, Fast Food",
54,GmLUjbP7gsDHXLHpEctCKA,Hong Kong Cafe,12 Maple St,Danvers,MA,01923,42.5655985857,-70.9360392193,2.5,49,1,"{'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'Caters': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Seafood, Nightlife, Soup, Fast Food, Restaurants, Bars, Chinese","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:30', 'Saturday': '11:0-0:30', 'Sunday': '12:0-0:0'}"
55,YKmSwIu10P9kIWEcnXb_2g,Cook Out,403 Moreland Ave SE,Atlanta,GA,30316,33.74311,-84.349469,3.5,226,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'none'"", 'HasTV': 'False', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'DriveThru': 'True', 'RestaurantsTakeOut': 'True'}","Fast Food, Restaurants, American (Traditional), Hot Dogs, Desserts, Burgers, Food","{'Monday': '10:30-4:0', 'Tuesday': '10:30-4:0', 'Wednesday': '10:30-4:0', 'Thursday': '10:30-4:0', 'Friday': '10:30-5:0', 'Saturday': '10:30-5:0', 'Sunday': '10:30-4:0'}"
56,i1tXdorHYPNAMV2IU160lg,Steamers Asian Street Bistro,2308 Lloyd Ctr,Portland,OR,97232,45.5316595,-122.654578,3.5,33,0,"{'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'False'}","Food Court, Fast Food, Asian Fusion, Chinese, Dim Sum, Restaurants",
57,gJWbeL6cDgcPvvZSnxo6cQ,by CHLOE. Boston Seaport,107 Seaport Blvd,Boston,MA,02210,42.3511175,-71.0451277,4.0,298,0,"{'RestaurantsTakeOut': 'True', 'Caters': 'False', 'OutdoorSeating': 'True', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': None, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'False', 'WiFi': ""'free'"", 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'None'}","Fast Food, Restaurants, Vegetarian, Vegan, Salad, Gluten-Free","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}"
58,kkAmsZekecC72PJIkky86Q,Subway,"11215 S IH 35, Ste 128",Austin,TX,78747,30.1371727669,-97.7956645766,2.0,7,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'NoiseLevel': ""'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'None'}","Sandwiches, Fast Food, Restaurants","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}"
59,qrewjzLzfkSClGbc_1tbyA,Panda Express,4260 S US Hwy 17-92,Casselberry,FL,32707,28.672014,-81.33854,3.0,21,1,"{'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'DriveThru': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': None, 'lot': True, 'valet': False}""}","Fast Food, Restaurants, Chinese","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-21:0'}"
60,hQvalCNQX99AfF26Kwp9ug,Healthy Pita,400 Washington St Rte 53,Norwell,MA,02061,42.1595822,-70.8583078,4.0,79,0,"{'RestaurantsPriceRange2': '1', 'Caters': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'None', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Sandwiches, Mediterranean, Food, Gluten-Free, Wraps, Fast Food, Specialty Food, Restaurants","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}"
61,-a_YUMUKcN9ymj3gQeNUzw,QDOBA Mexican Eats,46 Bedford St,Lexington,MA,02420,42.4526551,-71.2327254,2.5,38,1,"{'NoiseLevel': ""u'quiet'"", 'HasTV': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'DriveThru': 'False', 'Caters': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Mexican, Event Planning & Services, Restaurants, Food, Caterers, Tex-Mex, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '10:30-20:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}"
62,Mbu5-db7S3_Fy9FOFqCf5g,Chick-fil-A,8787 Sancus Blvd,Columbus,OH,43240,40.142617,-82.9904061,3.5,81,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'BikeParking': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'DriveThru': 'True'}","Fast Food, Event Planning & Services, Caterers, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-18:0', 'Saturday': '10:30-18:0'}"
63,pVJfXUOnJcNchRlnldfSzw,Boloco,27 School St,Boston,MA,02108,42.3577576619,-71.059044191,3.5,78,0,"{'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'HasTV': 'False'}","American (New), Restaurants, Fast Food","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}"
64,FQFyZzystG54e0wl6SEOwA,Wendy's,819 N Nelson Road,Columbus,OH,43219,39.9854649,-82.9419168,1.5,10,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'""}","Restaurants, Burgers, Fast Food","{'Monday': '10:0-1:0', 'Tuesday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-1:0'}"
65,ut1Fh2_SLw7TWARp63YC9Q,Wendy's,1488 Main Street,North Vancouver,BC,V7J 1C8,49.305746,-123.033212,3.0,14,1,"{'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False'}","Restaurants, Burgers, Fast Food",
66,jl5g7cKaSVTd3lduOpjIgQ,Latin Fork Arepas Bistro,1016 Buenaventura Blvd,Kissimmee,FL,34743,28.3455638,-81.3628283,4.0,49,1,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True'}","Empanadas, Restaurants, Latin American, Venezuelan, Fast Food, Food","{'Monday': '0:0-0:0', 'Tuesday': '9:30-22:45', 'Wednesday': '9:30-22:45', 'Thursday': '9:30-22:45', 'Friday': '9:30-23:45', 'Saturday': '10:0-23:0', 'Sunday': '9:30-20:45'}"
67,ZSBqiuAgWLyV8lRJgDAARw,Chipotle Mexican Grill,"1030 Main St, Ste 5",Waltham,MA,02451,42.3755082,-71.2528044,2.5,82,1,"{'Alcohol': ""u'none'"", 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'DriveThru': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Mexican, Restaurants, Fast Food","{'Monday': '10:45-22:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}"
68,ou3nkIcM5Blp61cCecDf2A,Subway,1425 N Cassady Ave,Columbus,OH,43219,39.9992724725,-82.9305704,3.5,7,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True'}","Sandwiches, Restaurants, Fast Food","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '9:0-21:0'}"
69,I3MqOlbmCYymO81Z3RF6aQ,Taco Luis,1040-5300 No 3 Road,Richmond,BC,V6X 2X9,49.17576,-123.132214,4.0,55,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'loud'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Restaurants, Mexican, Fast Food, Vegetarian",
70,Yo3je3-le_xTJYP8eiZjsQ,Del Taco,4227 Lavista Rd,Tucker,GA,30084,33.8462367,-84.2453722,3.0,30,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'DriveThru': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Mexican, Tacos, Fast Food","{'Monday': '10:0-1:0', 'Tuesday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-1:0'}"
71,B4Y_wHDK7I84ZNs7Xuu8Uw,Woody's Bar-B-Q,1340 Alafaya Trl,Oviedo,FL,32765,28.651225,-81.2086378,3.0,14,0,"{'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'""}","Restaurants, Fast Food, Food, Barbeque","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
72,XWp7dwUDSlYKkuLcK77UsQ,Five Guys,898 Saxon Blvd,Orange City,FL,32763,28.9107180413,-81.2898203294,4.0,27,1,"{'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'NoiseLevel': ""u'loud'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True'}","Fast Food, Burgers, Restaurants, American (New)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
73,Qgw9mjwjUNprbMhkR_OsvQ,New York Pizza,435 Massachusetts Ave,Boston,MA,02118,42.3405047,-71.0821254,3.0,134,0,"{'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': ""'yes_free'"", 'Corkage': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'WiFi': ""u'free'"", 'Caters': 'True'}","Restaurants, Fast Food, Italian, Pizza","{'Monday': '10:0-1:0', 'Tuesday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-1:0'}"
