,review_id,user_id,business_id,stars,useful,funny,cool,text,date
3592,50fsWqB739U6gJhBafTuxQ,7gxun95aakxE5OA76O5PiA,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,"What a great spot for an exceptional meal.  Every course is generous and uniquely prepared/presented.  The watermelon and heirloom tomato salad was very nicely presented and seasoned.  Steaks and sides came exactly as we hoped.  The layout provides a range of ambience from extremely casual to special occasion.  Our server,  Darrell,  was funny,  helpful and attentive but afforded enough space for some serious conversation.  His recommendations and suggestions were spot on.  Great meal, great service.",2015-09-16 01:47:47
3593,JrGXZFShN4J0MLdmNlp1Cg,aQ9UGwgolWXX6X9iW8ZNfQ,YKmSwIu10P9kIWEcnXb_2g,5.0,0,0,0,"Fast and friendly service! Great food on the cheap! What else can I say about this place except that you NEED to ditch those fast food chains and come to Cook-Out!! You won't regret it!

The food is plain and simple...no exotic ingredients or pretentious presentation, but it's doggone delicious!! You've gotta try the Cookout Tray and splurge on getting the shake with your meal (it's $1, people!).",2016-04-17 00:19:28
3594,v1GAnuFt1iNLnj0wbNOvPg,LTb4ctVSLTcI05Uc1XVwZQ,gJWbeL6cDgcPvvZSnxo6cQ,5.0,0,0,0,Mind blown by how delicious this place was! Ordered the Guac burger and it was so satisfying. All the flavors really worked with each other. They also had this beet ketchup sauce that was quite tasty. Love the interior decor of this place. Definitely a must try! I would definitely come back again.,2017-11-25 01:27:50
3595,pWUxKPbSCq7XPhWLkLxEWQ,G9TneM6My6C2Ps_ItXorrw,_iqFvc3zToL08WZrNeFP3Q,2.0,13,12,3,"If you are a high-dollar prostitute, or a man seeking one, go to STK ASAP.  Otherwise...maybe this isn't the place for you.

We visited STK on a recent Saturday night.  We had an early reservation, and our waitress warned us that around 9pm things would get ""crazy.""  While the restaurant got busy, I'm not sure that warning was warranted.  

The drinks consist of sugary versions of classic cocktails.  The ""Not your Daddy's Manhattan"" is an insult to its inspiration.  The food was fine.  Nothing great, but nothing terrible either.

The music was an odd mix of 80s hits.  I kept feeling like I was in a college bar or at a sorority formal.  When I think about a nice steakhouse, I don't really picture myself jamming out to ""Come on Eileen.""

Ultimate verdict- if you wish most restaurants were more like nightclubs, go to STK.  If that sounds like a nightmare, stay away.",2012-04-12 17:41:50
3596,drgaCSimgiyybdU2kK4yeQ,NSrBG1avHAR6ZM3tO2YCcQ,gJWbeL6cDgcPvvZSnxo6cQ,4.0,0,0,0,"As someone who always tries everything at least once, I had to give by Chloe a shot since it it right by work. Went here for lunch and will definitely be back. I highly recommend coming for a later lunch (post 1pm) if don't want to wait in a crazy line. Line and pick up moves fast though. The restaurant is super clean and loved the vibe

For food I ordered the Mac and cheese with extra ""bacon"". I have a new found love for shiitake bacon! Definitely was perfect match with the mac and cheese, which was a bit of a different creamy flavor than expected but still super good. Side note (if you like spice) get some of their chipotle aioli for dipping.

For dessert got the old fashioned chocolate chip cookie which was awesome! Wish I got 2

Although a little pricey for size, working and getting lunch in the Seaport it is equal. Definitely will be back for more lunches and to try some of their other menu items",2017-03-10 18:13:01
3597,Aml82VMuxxNqbABRKzRZMA,Hxz_Sb_LP_Ail-PWHnS8IA,YKmSwIu10P9kIWEcnXb_2g,3.0,3,1,0,"I have never gotten to this restaurant without a bad taste in my mouth. The parking is so horrible that I have stopped venturing to cook out. 

My last hurrah was had with their seasonal watermelon shake, it was a relative disappointment. It was more like a vanilla shake with awkward chunks of watermelon. 

I've been to cookout 4 times and have had the same feeling every time. That the food was acceptable, nothing to call home about, but with the price it moves up a notch. Thus the three stars. 

Oh and the chicken nuggets are straight from a high school cafeteria.",2014-08-03 21:06:24
3598,lTZPNySwtCWtGpYv_Vetmw,MQmzljr4rKHbMgqeHDEdtA,gJWbeL6cDgcPvvZSnxo6cQ,5.0,0,0,0,The food is fresh and so so so so good! This is the second time I've ordered by Chloe through Caviar and I love it!! Guac burger is delicious and don't get me started on the deserts!,2018-03-21 18:19:16
3599,NbY6hzRiHePbhrWIrD_twA,qNV0UizQJ2pjEJYfz3IXgQ,xA77loVev8y6aUPiSGt-Xg,3.0,0,0,0,"This should be two stars, but I know food service can be a frustrating job and I made several visits before this review. It's seriously the slowest fast food experience. I've been here four times in the last couple months and it's at least a 15 minute wait each time if you're super lucky.. 30 minutes if you're not. They consistently forget requested sauces and ketchup and forgot two menu items my last trip, I called and got a credit for my next time for those items free which was nice. It took 15 minutes though to get the pretzels and a sundae they forgot. 

In summary one shouldn't have to wait sit down restaurant lengths of time to get fast food and if you take that long at least be accurate.",2017-05-30 19:13:50
3600,LEwY0XiHD8QJ8hj3MVGgZw,1EiP4lBBtN25BB9dP_dWnw,YKmSwIu10P9kIWEcnXb_2g,5.0,11,19,5,"Despite all my best attempts to sever the relationship, Charlotte (the city, not the spider) and I have a long (and continuing) history together. It's due to work, mostly; all my corporate HQs reside among their shining, uh, Applebee's and Grills de Macaroni. (Seriously, the last time I was up there, I asked my local co-workers to recommend a place for me to eat. They suggested ""Taco Mac."" I almost collectively punched them all in the throat.)

I typically drive to Charlotte when I go up there. Yeah, the company will spring for airfare, but why bother at that point? With lines and delays and whatnot, it'll take me four hours to fly up to NC. I might as well drive and have my car. I can listen to my podcasts and stop off at my choice of one of two outlets malls on 85. Tis the stuff of which dreams are made.

And this is how I becamse familiar with Cook Out.

At first I thought Cook Out was some ratchet one off burger shack. Little did I know that that first Cook Out I visited was a ratchet burger shack that was part of a much larger whole--a Carolina institution even! ""So I can get a burger and a chicken sandwich, and hush puppies and a hot dog and onion rings and pulled pork and a million different flavors of shakes? You want my order? Wait, didn't I just give it to you?""

So yeah, that was my introduction to Cook Out. It's my secret shame whenever I head up to NC. My wife and my cardiologist both hate that I love it so. ""Hey, where are you right now?""

""Uh, in a strip club. Yeah, a strip club. Getting a lap dance.""

""Dammit, you're at Cook Out again, aren't you?!""

But Cook Out was only for those out of town ocassions, a reward for enduring Arkham-level insanity as 18 wheelers try their damndest to add four more wheels (uh, mine) to the bottom of their rigs. Now, as if Cook Out corporate decided it best to bring the mountain to Mohammed, they open one on Moreland. Good Lord

For better (or worse, according to my wife), it's Cook Out. Same stuff, same expansive menu. Same Carolina-esque option of putting cole slaw on everything. The line is crazy long, for it seems I'm not the only devotee in Atlanta. Still, the staff handles the crowds with aplomb. If only my colon would handle their onion rings equally well.",2014-05-15 16:28:19
3601,Iu3Uxlv2U4brvmb1O-uaFg,HGN0bwMouXRN8UPDlCw9_Q,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,"Absolutely worth the trip to Atlanta for this restaurant.  Feels like a NYC modern, high end restaurant.  Some of the other reviewers talked about the music being too loud however this was not our experience.  The DJ doesn't start until 8pm so we did not get to experience this aspect but I would say if you don't like loud music, just go before 8pm.  This is the kind of restaurant that makes you want to get dressed up.  The food was wonderful.  The shrimp in the cocktail appetizer was the largest I have ever seen.  We both had fish options and although they are known for their steak, both were amazing.  The pull apart bread is probably the best bread we have ever eaten.  One side dish is definitely big enough for two people.  The birthday cake dessert was spectacular.  If you are in Atlanta, then go!",2016-02-07 17:29:03
3602,-5CY611yq_0_OsHSFu_W-Q,ssx95LytFcrTI13OJAQcqw,I3MqOlbmCYymO81Z3RF6aQ,3.0,0,0,0,"Been going for years. Every now and then I'll get a craving and nothing can stop me from getting my usual special burrito and tater tots. Their home made salsa is amazing. Their food is definitely not authentic straight out of Mexico type Mexican food however it's fresh, and tasty with lots of toppings.
They are fast, and I never wait too long. 
They are always the longest line in the food court too.

Downsides: I never see the owner there anymore. he used to be fun to chat with, always had something funny to say. There have been some new hires in the couple of years that don't seem to really care about their job and don't have any customer service skills.

I'll be eating here until either I move or they do. :)",2012-11-24 06:31:51
3603,UzuXJFGKJM-2tZ4-KXiYJw,vy-whZsx0PmXTbWUsEI43w,xA77loVev8y6aUPiSGt-Xg,4.0,2,0,1,"A good, old-fashioned walk-up Dairy Queen that just happens to be in my 'hood.  All of your standard tasty DQ treats, but with a dash of old school charm.  I'm partial to the basics (chocolate dip cone!) and love its proximity to Mt. Tabor.

The one drawback: the drive-thru line typically spills out onto Division,  so avoid a headahce and walk there or park in the lot instead.",2008-06-16 18:34:53
3604,aA_L4-FPUYIO6zqNlkPa4w,F-XPDirKmj73wAvEQHMKBQ,_iqFvc3zToL08WZrNeFP3Q,5.0,1,0,0,"The bone-in filet was hands down one of the best steaks, if not the best steak, I have ever had.  My wife ordered the 10 oz. filet and liked it just as much. We were short on time and didn't try any appetizers. The mac and cheese with crab was awesome. I do wish the crab would have been a little more abundant.

The service was great.  

I will complain that their sodas are in glass bottles and cost $3 each.  I know I know.....  I'm paying $50 for a steak so a $3 soda shouldn't be a big deal.  I like to have about 4 or 5 diet cokes during the course of my meal so this is a little annoying to me.  

I like all of the add-ons you can get for your steak. I didn't try any.  I wanted to try the truffle butter but it was $10 for a spoonful of butter.  WTH? It better give me an erection that lasts longer than 4 hours at that price.  

The place itself had a nice atmosphere.  Especially for the younger crowd.  The music at the bar area was loud, but not loud enough to overwhelm the dining area.  

FYI: No baseball hats.  There are a few other things they don't want you wearing in there. Call ahead and find out.",2015-02-20 14:59:36
3605,O4GILnXVk2B5DEKkXSHguA,etybdfS_agmG9kgTfqCGZg,_iqFvc3zToL08WZrNeFP3Q,5.0,1,1,1,This! Is! Atlanta! Life! Beautiful ladies...professional men. Great music. Fantastic food! .... (the bathroom is selfie central for girls tho. Beware),2015-02-10 03:23:59
3606,UPhqS4FYG2QVwFUojFqGNw,IFXLlRtmhTjS9CJme3cpdw,_iqFvc3zToL08WZrNeFP3Q,5.0,1,0,0,My friends and I went here for a girls night out. The food was excellent. The music was great. We had an awesome waiter named Bobby who took great care of us. If you are looking for delicious food in a great atmosphere I highly recommend this restaurant.,2016-03-21 01:37:47
3607,T75ZDDuQt2OkdOKkyTi6Yw,QAViX7c9smdEEse03j9IGw,gJWbeL6cDgcPvvZSnxo6cQ,2.0,4,1,1,"The concept of by CHLOE is cute and very aesthetically pleasing, but that's honestly it. I was actually the one who suggested to my friend on giving this place a try, and I was excited because I kept seeing it all over my social media platforms. The food definitely looks great on camera, but there is honestly no taste. I've had better vegan/vegetarian food, and this was a disappointment. My friend and I ordered some regular fries, the sweet potato fries, and two burgers. The burgers were dry and not worth its price. They lacked so much flavor that I had to keep dipping it in the beets ketchup and chipotle aioli sauce to finish it. The fries were soggy and lacked a lot of salt. The only decent item I had was the kale smoothie, despite the fact that it was quite pricey for a smoothie. Not very pleased overall.",2017-05-18 16:37:55
3608,FhlRsKSCd5-3Tt4pJY4EAQ,T2gXIiil345OE5aZ6PhRzQ,_iqFvc3zToL08WZrNeFP3Q,4.0,0,0,0,Excellent steak and good atmosphere.  The filet oscar was done to perfection.,2014-03-05 19:25:14
3609,1x1upMWBe0HyCuVm8FB8NQ,PAc70rQqa_1G69B5Lr0m7Q,_iqFvc3zToL08WZrNeFP3Q,4.0,9,0,7,"I'll start by saying the only reason they didn't get 5 stars is because I don't want to devalue perfection.  I really wanted a Manhattan or an Old Fashioned, but they were out of bitters. No biggie.

Aside from that, our meal was absolutely wonderful. The food was delicious, the presentation was excellent, the service was outstanding, and the ambience was awesome. Easily one of the best meals I've ever had! Our server was Darrell and he made our dining experience a true pleasure. The meal was a bit pricey, but well worth it. We will definitely be returning and I'll probably order the exact same thing (the 16oz sirloin, crab mashed potatoes, and creamed spinach).",2015-01-24 04:14:32
3610,3beIz23rXg9ToPS2Dhit_A,s0kVxIN2KzcqhTieNg4kJA,_iqFvc3zToL08WZrNeFP3Q,4.0,1,0,0,"I went with 4 other friends on a Thursday night as a celebratory dinner. I've been to STK several times and it was great, as usual! My typical meal there is sharing the oysters, a salad (so far, the best I've had is the roasted beet salad), and the bone-in rib eye with my partner. Then we share side dishes amongst everyone at the table. 

I'm always pleased with the steak, it's prepared well and it's fresh. Their side dishes are fantastic as well - my favorites are the parmesan fries and mac and cheese. I'm not a fan of the mushroom pot pie, although my friends seemed to enjoy it. A bit too creamy and rich (but not in a good way) for me. They definitely skimp out on the oysters though when you order them. You'll get 4 jumbo ones, then 6 baby ones... 

The atmosphere is right up my alley - trendy, sexy, and classy. A lot of people don't like the DJ playing in the background but I love that kind of thing. Cocktails are pretty good, nothing special, but certainly not bad. The service is shitty though. They're nice but they are slow and rarely come check on you. So if you need something, you're shit out of luck unless you wave him/her down. 

Overall, it's one of my favorite steakhouses in Atlanta and I will continue to go there as long as I can afford it!",2012-04-10 00:06:41
3611,PRrxz5QQ_zEpamQS26LK_w,A1O24pOtkKPcaiLUHkkNwA,YKmSwIu10P9kIWEcnXb_2g,5.0,6,1,2,"Went today and it was great. They were prepared for the crowd. They had people directing the drive-thru line and taking orders at your car window so everything went smoothly. 

You get a lot of food for a great price. Also, it's open late. Can't wait to go back and try a new milkshake.",2014-04-26 21:45:29
3612,VO0I0AzpcHBkIWSKcr7D7Q,AFGPdJgVP0EnmOxZnC-fJA,gJWbeL6cDgcPvvZSnxo6cQ,2.0,55,32,42,"I am an avid fan of by Chloe and always used to make a visit whenever I visited NYC. Their restaurant in Boston is much bigger than their West Village & Soho locations, which means more seating than their other locations. Also, they send you a text (you have to give your phone number at the register) when your food is ready, which would be handy when they get very busy.

However, I noticed some key differences here. Their air baked sweet potato""fries"" were so soggy it was more limp and moist. Not good!! Also, their GUAC BURGER was lukewarm when we got it? We also got the SPICY THAI SALAD, because I love the flavors in this vegan Asian salad, but again the apricot & Sriracha-glazed tempeh was lukewarm! I'm not sure if they are making these fresh at their Boston location. Everything tasted as if it was frozen, and reheated through a microwave. They tasted like leftovers.",2017-03-09 18:50:47
3613,LCgFNrYUGbgaGo-BrgCYlA,J-uq_sKAXxgdetMtMyDWiw,_6nQ-IhgQUDCWNTfu_Bbtw,5.0,0,0,0,"After a cross country flight, Taco Bell for the win! Nice and pleasant window attendant got our order in correct and fast. It's midnight too! Hit the spot before a long ride home.",2017-12-09 05:05:11
3614,Tezc89HuvWY4Z_gEezUN2w,wzb_-71uygzUscnI4O-Hew,gJWbeL6cDgcPvvZSnxo6cQ,5.0,1,0,0,"I have been to by chloe many times since it opened. I still think it's very good. I have to recommend the taco salad now as my favorite entree. It's so good and filling. The Thai salad is also good, but the flavor gets old partway through the salad, though, and it's a bit sweet. 

I imagine it gets fairly busy at lunch times, but after the opening buzz has worn off its not that bad. I often also order delivery through doordash to my office. If you do that, I don't think the burgers hold up as well as the salads or pasta during delivery. 

The chocolate chip cookie is key.",2017-08-12 16:09:43
3615,udAQAJg3GS5X_1sTfvQOlg,eMFf3LXmVzZ8Tu-aQUKGKA,YKmSwIu10P9kIWEcnXb_2g,4.0,0,0,0,"Awesome Burgers, dogs, fries, and shakes.  Park and go inside.  Great service.  Fair prices.  Skip the onion rings...",2014-06-19 14:12:37
3616,UEI01lj1gm8yGzlOMYjGzw,H9vhnmDXdqz2fWc79C7ozw,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,"This place is amazing from start to finish. 
Walking on you see a wall decorated with scales that seems to be Game of Thrones inspired. The bar, perfectly stocked with scotch and whisky to go with your steak. 

Speaking of steak, the Delmonico is the way to go! I ordered mine medium rare. Perfect seared and juicy. It came with a side of peppercorn sauce and something similar to a soy sauce. 

For dessert, I had another glass of Yamazaki 12.",2017-08-19 22:12:27
3617,9gMEG6FAOgP9Yxkw1R8plA,-7kC3j3B9pTZB-L8bqy_KA,_iqFvc3zToL08WZrNeFP3Q,1.0,2,2,1,"TERRIBLE ALL AROUND! Would have gotten better service and food at Longhorns. STK in Vegas is great...this one is awful. I have lived in Atlanta for 20 years and love to go out to eat, especially steak. The service sucked and I ordered medium rare filet and it came out well done and dry! Took 20 minutes to get another filet and it sucked! Manager came over 30 minutes after and said sorry. There were only 8 people in the restaurant so it's inexcusable to mess up a steak when it's empty. DONT WASTE YOUR TIME OR MONEY. GO TO KEVIN RATHBUNS STEAK. MARCELS. HALS. BONES. I am a steak junkie and those are the best 3 in Atlanta! Chops close behind.",2015-11-25 18:09:49
3618,a1JaLJD2XtNCXdQfbMuCCg,O-9x8yRhx6nc2kKcKYa2Bg,gJWbeL6cDgcPvvZSnxo6cQ,4.0,0,0,0,I was very excited to try this place as my friend have ranted and raved about it when she visited New York City. So on opening day I went and I was impressed. I had the meatball sandwich which is a different title but I can remember it at the moment. It was so delicious. The only thing that I would suggest is maybe adding a small side of fries or a small side of something to accompany the sandwiches because for $11 it will seem like a very steep price for a lot of people. But the quality and taste of the food overrides that so for me this place is fantastic.,2017-03-11 19:20:00
3619,fI0WAI2Rl16yzu9_vVK__Q,cSRpLyo4-J4g3u7Dlim-8g,hQvalCNQX99AfF26Kwp9ug,5.0,0,0,0,"The falafel pita is perfect! It's slightly spicy, and the mix of veggies and spices is so good.",2017-08-20 21:01:24
3620,I58gGspaZlhunHCRhLbhhA,dUELUW0tw7khkFVFmG37Fw,_iqFvc3zToL08WZrNeFP3Q,2.0,0,0,0,"The host decided to sit us in the Upstairs ""vip"" which is basically the room restaurants have for events like rehearsal dinners (reservation was for 2 people). If you make a reservation and the host suggests the vip upstairs table say NO! The food and service were a 5 and the ambiance upstairs is a 0. Downstairs looks good though but unfortunately we didn't get to enjoy it.",2018-02-18 02:20:21
3621,tRCsbVLCOMYp8B6DXOGVnA,kpp57J0ChWrTfWP9agOyIA,gJWbeL6cDgcPvvZSnxo6cQ,4.0,0,0,0,"Grabbed lunch here a few weeks ok! Thought it was a great spot for lunch, and for someone who eats meat, this place was pretty good! I got the Greek Salad and my friend got the Avocado Toast. I thought everything was fresh and had great flavor. Staff was also very helpful with helping select what to order.",2017-10-30 18:25:56
3622,dzvndcg3WRjr_DdOq3mVYw,jMm_2vyd65-QxqB7B9c81A,_iqFvc3zToL08WZrNeFP3Q,4.0,0,0,0,Ashlyn was our waitress. Super knowledgeable and accommodating. Food was amazing! Had the catch of the day omg so yummy.,2018-08-19 00:53:31
3623,55buhU4edKL21TDy9KKhnQ,mPv_kYd4B62hC-yVrFojAw,hQvalCNQX99AfF26Kwp9ug,4.0,1,1,1,Extreme pita is a good healthy choice for lunch. The place is clean and the choices are plentiful. I agree with the other comments and really have not a complaint its a good alternative to a sub shop or McDonald's:),2011-07-10 23:30:19
3624,NDpWfuKU6EfV_W5GYcrvTw,-zjo5Qb2HHKwBpTP4XzZ0w,YKmSwIu10P9kIWEcnXb_2g,1.0,0,0,0,"Tried it again
Messed up order
Had to go back to get it corrected
RUDE Service people with attitudes
Not the""oh I'm so sorry sir let me fix it""
 This is you're tip!",2015-05-07 17:23:26
3625,BCaayAkTPcrlKCfemgoWZA,VAw3DqitPieQMNf0Ratlvw,hQvalCNQX99AfF26Kwp9ug,5.0,1,0,0,"What a great find! 
Read the great reviews from fellow yelpers and I'm glad I took the detour. Fresh, friendly and a wide selection of good choices. Fast service and very tasty. I'm not in this area often but would come back. 
Did the double chicken shawarma which was delicious and was able to make it the way I wanted. With a big delicious pita and 2 waters for 14 bucks you just can't go wrong.",2015-03-25 18:58:24
3626,yoZxIn5k1ShNcZ3Ajtc-Xw,842i3p5IxaakeoGPlBEchA,gJWbeL6cDgcPvvZSnxo6cQ,3.0,0,0,0,"I wanted to love it here, but the food ended up being just pretty good. The menu options aren't very exciting--I tried the guac burger (which was good, if not very interesting) and the lobster roll (which I found more exciting, and also good, but not enough food for a meal by itself). I was really excited to try the ice cream, but it was crystallized on the top and had an unpleasant texture which detracted from the flavor. I would go back if I'm in the area but probably wouldn't make a special trip just to eat here.",2017-07-14 15:56:49
3627,LmGB3kB3MZKyl9U-2oFK3A,dhGTdHqLWdw_y5KxCBYdkQ,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,"Read Yelp reviews until we found just the right place, took a chance and fell in love with this place. My friend and I were looking to have a laid back girls night while in town to host a dinner party... We wanted to go somewhere really nice but not too high energy so that we could relax before everything we had to do the next day.

As soon as we walked in the door we knew we had made the right choice, the hospitality was amazing and the service was even better.... Our server Madeline was an absolute gem!!! She helped us decide what to drink and eat and she was spot on with everything!!

The cocktails were poured really well, a testament to how awesome their bar is... The bar area Is more like a lounge with the dining area a few steps up and away from the lounge, giving it a nice flow of energy and activity...

The food was wonderful , the Mac and cheese and the bread are TO DIE FOR and I'm not being dramatic ( maybe a little).....

If you are in the ATL and you want a fail safe dinner destination, look no further than STK....",2014-10-19 16:01:08
3628,WMormfBO3IEpB4yU9Vxz6Q,t0Ek3LzoGftfL4H2HHMaNA,_iqFvc3zToL08WZrNeFP3Q,1.0,0,0,0,"Your location in Atlanta has the worst service, food and overall experience of any steakhouse in America. A total waste of time and money.",2018-02-07 03:58:29
3629,B_TX1jvYvXYo1j311SUPrw,a3CAcNFGw1jAHQU8C02GFw,hQvalCNQX99AfF26Kwp9ug,5.0,0,0,0,"Have probably eaten here at least 100 times since opened , great quick healthy lunch ...  Ingredients always fresh and the owners are great + always friendly. Flatbread pizza's are good too !",2011-11-05 04:33:21
3630,Zz9jiJiJVDTOGRqwb0zCFg,w98i-uvKfJHphQglWHmJVg,_iqFvc3zToL08WZrNeFP3Q,3.0,0,0,0,"Came here for New Years and only had drinks. The food smelled delicious, but hey. This is a one-night review since it was the NYE party. A burlesque dancer? Really? Rly?

Anyway. Bartenders were obviously over-extended, pretty rude to first timers who didn't know they had to hand them a tip one millisecond after receving our drinks. Ok, I know we're newbies. But we pretty much waited twenty minutes to even hand them a tip to make up for our ignorance. They were moving pretty fast; maybe someone should have been able to shadow them to pick up the tips. Otherwise STK had really positive energy. I enjoyed myself here! It was great! Open bar event (hence the high frequency at the bar), well dressed beautiful women and men, different ages, etc. Good location for those leaving intoxicated. 

One day when I return to Atlanta, I will eat here. The reviews for the food sound awesome.",2014-01-11 21:16:55
3631,EyFqmbISFkOkDjsYc28pPg,SujfmgmSeYdbnF2a8YOGvg,gJWbeL6cDgcPvvZSnxo6cQ,5.0,0,0,0,First time trying by Chloe and I highly recommend the spicy Thai salad bowl! Very delicious and large portion,2017-07-24 05:42:51
3632,dxbj9bC4CPt8ysU4oPMvYA,M2fXsQkoLr21V9T0XvW26w,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,Darrell was everything!!!! He was the best waiter I have had in a while. Made our experience at STK soooo enjoyable. He clearly enjoys his job and it makes all the difference:),2015-08-01 02:28:55
3633,ZX00hXg8bukH9OQFI1wQ3Q,6JRyYft3m2bNHfHEErrepQ,YKmSwIu10P9kIWEcnXb_2g,3.0,0,0,0,Food was alright ..really cheap for the price. Only thing is the lines. The lines took forever and I would rather have the condiments and drink machines to be self serve. Glad they finally have Cheerwine at a fastfood joint now,2014-06-20 15:50:59
3634,Pbfg4aI_SRNZPqdAvDRAYg,U6zDz4AWo_uKMdsfoYimrA,gJWbeL6cDgcPvvZSnxo6cQ,4.0,1,0,0,"I got mac n cheese the bacon was awesome the sauce is kinda sweet but still good. Love the shells

The chia puddings bomb

The fancy fries are yummy

They didnt have peach lemonade but thats ok

I also got a chocolate cupcake and the frosting left a bad medicinal aftertaste 

The lines long and people filled up the seats but I will still be back for brunch and to try other items for dinner",2017-02-26 01:42:23
3635,p7xgT9fQevwyynqGMWWosQ,84ncWSBKCdC8hzsRPk_C8A,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,Great food and atmosphere! Lobster Mac n cheese is excellentttt!,2014-12-09 00:02:50
3636,uPViGk4ukh35r8fypI0FzA,qabldihAZBG9oiO_KZ2Q1g,hQvalCNQX99AfF26Kwp9ug,4.0,0,0,0,"Their food is tasty and fresh and they have lots of options. I'm taking off a star because I came tonight at 8:40. The open sign was lit and the posted business hours indicated that they close at 9, but the door was locked.",2018-08-31 01:06:51
3637,q5tIfLXUvZWkU11G68aOOg,5IlhKM5Fzs2ReWiQTJgdyg,YKmSwIu10P9kIWEcnXb_2g,4.0,0,0,0,"Aside from the crazy crowd, this place is pretty good. I had the grilled chicken sandwich (club style) and it was pretty tasty.  I went with family members who tried the burger and I was told it was pretty top notch. Overall this place is pretty good. It's always crowded so be prepared to wait at least 15 minutes or so to get your food.",2014-06-02 03:13:13
3638,4I28PcHBU6vvgy7zyNWU7A,JWj7UuJf7IKYz5vFpi77Aw,YKmSwIu10P9kIWEcnXb_2g,1.0,0,0,0,"Terrible...a friend of ours recommended this to us raving about how good it was, so I was greatly disappointed with what I got.

Knowing that was a burger joint, I was not expecting super healthy options...there were pretty much NO healthy options. Just different options on how to have a heart attack. My chicken sandwich was nothing special. I got a chicken quesadilla as a side (what?!) and there was the tiniest piece of chicken ever! I was pretty much just eating tortilla with a little cheese thrown in. My husband's burger was pathetic looking. Even the milkshake that I was all excited about was way too thick to even attempt to drink it! Once I got a taste, it wasn't even that good...

Basically, you get what you pay for. The price is incredibly cheap, but so is the taste and quality. We will definitely not be returning.",2015-01-08 02:32:06
3639,Wbx5_2yx8dS1Xe320g4Grw,s1FqCGmjtv8BMG-l6bfSkw,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,Love love love this place. Our waiter Robert was outstanding and the service was top notch. The atmosphere and music were perfect. Can't wait to go back next time I'm in Atlanta. Everyone was very friendly and greeted you with a smile. Southern hospitality at its finest,2014-03-07 23:30:48
3640,cSdTnCYwgBFeToA1pj1fQQ,1Q4T_oADfwFMyPvLuF8prA,8DS1CfJzG5R2YXvsfh1nVw,1.0,4,0,1,Worst drive thru service ever. Asked our order twice at the microphone and then 3 more times at the window. Still charged us for the wrong items and didn't offer to refund us for the extra items charged that we didn't receive.,2016-12-10 00:02:05
3641,3yUGnfUhK_M3UdpY4hd3ew,f1DhpWGUfa85uglfG_H5vA,YKmSwIu10P9kIWEcnXb_2g,5.0,6,1,5,"I love how all 12 reviews here so far are either 1 or 5 stars.  Well here is another fiver.   When I first stumbled upon this place in Asheville about 2 years ago, I immediately tried finding out how I could open one here in ATL on Moreland Ave.  Unfortunately, the company is very secretive and all corporate owned locations.  Fortunately, my love from the place emanated from deep within my soul to manifest itself at the very place where I wanted it in EAV.  Amazing!  (I'm trying to do this with Trader Joe's as well, FYI)

Is Moreland Ave. crowded with burger places?  Sure is.  But apparently, there's a big customer base for it.  So now let's see, which has some of the best food?  Cook-out.  Which has the friendliest staff?  Cook-out.  Best prices?  Cook-out.  I mean are you kidding?  A made-to-order burger with any condiments, 2 sides, and a 16-oz shake for $6?",2014-04-28 16:03:09
3642,OoSidGfU45pRaGhlV0OD2g,RUjKkzhPmUWmKP91lColMA,_iqFvc3zToL08WZrNeFP3Q,3.0,0,0,0,"Atmosphere over food.  Food was good but, not for the price.  The birthday cake dessert may be one of my favorite desserts I have had in a long time.  It is basically ice cream and icing, whats not to like.  We were wrapping up our dinner around 10:00 and that's when the club vibe cranks up.  Speaking of vibe, the base was so loud our seats were vibrating.  I thought the girls at the table were going to get an extra special finish to the meal.  No wonder this place markets as a lounge for ladies.  If you are in the restaurant area, you are in for a treat when the DJ cranks up.  Don't get me wrong, I like that type of scene but, when I am paying 300 plus for a dinner for 4, I want the best food possible. Again, the food was good, just not for that price point.",2012-07-21 15:51:42
3643,-Kd816E_741E31MIpUtmmg,Ns_3fKzBb2PHMlFHz4VLAg,_iqFvc3zToL08WZrNeFP3Q,5.0,0,0,0,"My friends and I went for happy hour last night and our waiter Cody was AMAZING! He was busy with multiple parties but took the time to tell us his favorite drinks and food from the happy hour menu, split our tab for us at the end of the night and checked up on us and got our food and drinks to us super fast! We loved Cody - definitely will be back!",2018-03-21 12:37:53
